Id,Predicted
23755,378493.12
28925,303337.47
183661,565990.8
104023,401648.47
147584,664454.44
179480,623341.1
989,199777.31
82137,760402.1
79343,466048.44
52881,401724.12
157796,351443.1
60694,286209.6
163246,553678.75
7589,302358.5
168271,500290.4
95096,557453.8
5678,258727.25
11132,336340.16
5872,248409.31
114547,312247.38
123744,351551.97
157196,391794.44
92067,386587.72
53497,293678.8
176593,520564.4
40592,355164.44
154890,466443.28
66229,318929.97
93621,393195.72
90965,330756.3
36892,274654.72
182143,547639.4
90218,587821.0
76890,328605.1
179630,555680.4
7252,377897.16
20036,333062.97
59665,418634.28
49560,244108.92
106052,741585.8
185967,823654.06
100388,690401.94
71240,368586.44
132758,398296.94
126882,415985.38
15798,408661.75
84263,739002.0
84359,371117.53
142925,491347.34
95769,458706.47
150795,504715.47
74126,863847.56
49460,380972.38
152031,415348.97
16817,325583.03
23002,321490.9
14366,339478.25
138290,497955.38
85301,314383.2
55502,591891.4
117067,448852.53
132226,473377.84
44204,370951.6
59721,339846.6
82069,744070.4
27519,302649.47
175062,564094.1
7856,437265.56
50179,292055.25
35488,302268.22
101243,457044.78
166472,530465.7
122966,409177.6
178520,663504.1
100317,839139.56
14089,355276.4
62155,438699.25
178392,531448.0
140697,503260.53
4645,248243.27
85250,352177.56
61570,803161.75
33978,404627.56
151284,479012.38
80160,477371.97
55813,329092.56
83308,503575.34
85912,551280.44
183338,592087.7
43240,566805.44
113890,437181.75
25753,371757.22
27223,249932.27
172322,558021.8
36575,350893.62
110677,606124.44
117224,303670.6
117091,451607.28
12352,342270.7
156200,429270.78
70536,815395.2
14420,339638.06
5078,435402.84
8029,328523.03
18817,333405.47
77262,389248.44
180316,564686.5
84833,465108.4
152817,380448.66
24970,329858.5
93601,363793.25
14057,363630.8
126761,384005.1
96728,691552.94
117631,378101.6
170039,487205.88
94713,364529.12
148814,474858.28
92844,664220.5
71786,513646.72
36039,269620.6
113287,402528.78
125378,442334.53
41794,334712.22
84133,677175.94
174089,443663.44
33462,296801.9
158876,436437.03
90847,442528.5
105617,381199.78
104194,563578.8
69178,591697.1
142381,405417.7
80346,358424.34
76175,463268.75
97660,728189.44
73223,429068.7
116207,356681.88
32174,278320.72
34776,315946.12
138716,539916.4
81155,471695.22
35317,261843.52
171331,659965.4
147345,509683.94
33932,328895.53
165578,402434.72
27363,297739.66
137104,387561.88
68596,517424.38
42156,307519.28
124686,450157.1
17018,276430.34
164614,901180.4
42960,338706.16
63099,359989.94
81265,434061.53
112191,398170.12
23090,268296.66
172708,444341.3
36020,298876.16
90623,495321.25
139777,503529.47
7620,323369.75
137497,520978.47
38986,367407.94
180763,727340.94
36277,434872.97
117648,398839.84
23392,313604.72
20979,560140.8
133912,392220.28
155458,450111.4
60863,417582.47
72397,374162.94
40635,312633.75
17859,426734.97
108232,381824.78
87887,490140.22
73495,395571.0
91856,328368.8
143143,378284.5
139533,371155.28
85391,458749.84
74283,444402.66
154589,486904.53
37485,276363.72
117207,310110.62
180327,492660.28
133489,350595.25
165654,761609.1
75924,430045.56
87618,401789.22
34935,278720.84
137010,729790.94
49512,365114.6
55734,336976.3
106001,659032.94
73400,371658.3
6751,284790.06
36165,313288.0
116202,406479.28
138700,438575.34
124933,492037.47
145766,509913.2
86804,353435.1
170802,644581.2
130328,378377.62
7773,329982.78
180092,470882.3
162116,421433.3
46224,268820.97
185784,621737.3
120809,429383.84
141548,374356.75
41326,329903.4
168633,644929.1
14509,270225.6
7818,308961.47
77833,483990.78
145273,399618.06
58309,277263.1
55716,296658.53
46442,340062.56
51607,699735.3
38554,217224.77
97901,492439.56
46371,368383.22
153780,843270.06
136919,510986.3
154747,436118.97
8095,319586.72
73891,696152.75
123857,484209.75
125834,643725.56
15263,285901.2
15924,431633.6
137970,473632.9
177756,706022.7
51332,382415.28
45570,407110.3
71255,391165.75
87679,398361.6
168582,652080.6
114496,435184.34
95859,647029.2
97523,518377.22
25997,276059.56
99528,280648.62
52822,296074.7
20106,363470.9
47620,383773.5
98864,403852.88
73295,372676.44
86195,405591.16
45264,387445.53
115902,429595.34
161807,547830.25
80664,345549.03
78707,478269.22
57065,706662.7
181426,564005.56
26126,460037.62
99535,345427.16
46446,348553.78
120851,364018.4
99797,386254.22
53517,305528.0
13175,425675.6
40462,358034.78
29418,245345.14
149716,402499.84
37690,358760.4
148508,605205.56
119868,363289.9
112666,470364.5
89794,532708.4
57363,707837.4
90996,461135.22
133535,348335.56
153642,476601.56
18750,271318.34
72412,359039.62
80518,399138.0
44749,345608.44
35683,369731.06
82518,392419.5
21196,354065.53
177212,550459.75
27147,365283.22
48336,458777.53
3856,348768.38
2989,318242.72
89009,410601.56
91195,339862.72
61262,649793.75
8678,268292.62
152939,556158.56
73617,461083.84
15370,264669.38
30786,290196.66
138286,448184.06
16215,374313.1
12978,344753.8
170540,516171.2
12614,385027.3
41065,337311.03
101716,423844.72
169473,634134.75
155485,1133701.6
124092,533466.0
171158,444905.1
34322,356813.84
61330,423108.84
160830,524533.9
12371,413480.6
70257,376050.34
2520,361814.8
118280,344525.0
99672,645146.3
50974,340640.2
98805,389649.88
76754,310708.44
164921,641354.8
137258,403314.47
77108,346905.56
161941,558288.44
80566,477880.56
3889,681862.1
92444,363536.5
24171,293317.06
176074,560856.4
179132,815137.1
117881,437627.97
25173,355761.9
54953,406673.6
142766,434137.38
137513,730520.9
14036,341137.25
43092,347012.34
4835,257153.16
121135,401330.8
183148,673918.2
39636,318087.22
110847,381921.16
157441,493819.12
84260,857230.0
144552,690500.94
1453,242322.64
169337,575485.25
126153,451787.66
69043,444279.7
44980,326959.97
151879,543696.75
23850,427762.25
169011,482006.5
36054,321642.75
162449,735180.6
159423,485984.1
180166,691740.5
85655,414216.1
108189,357368.72
21605,400574.75
102405,484983.66
51557,309560.44
171073,497022.75
34310,340664.47
141467,426954.94
166489,404853.5
135787,449420.2
77373,323196.25
3985,404378.5
62350,511297.5
81335,429566.84
139715,502094.84
139248,388771.97
65491,403133.06
105008,493831.16
157783,615966.0
14931,299045.88
166081,839299.3
68114,528479.5
43381,283547.0
45639,331550.78
100230,473862.38
102209,498219.34
10087,355346.34
23815,329018.66
113212,378246.2
12836,289090.44
171713,469494.0
121024,384620.88
65705,409675.84
141490,470868.62
131515,480824.53
144496,380483.6
17985,334807.5
143326,515571.78
120581,459513.8
21474,427175.3
19726,255029.48
58227,321841.78
113527,422852.22
42452,669636.75
140076,386354.34
149221,398060.7
115930,478070.94
159235,459545.38
37674,289090.97
2613,227554.9
115451,494233.88
13281,292636.3
104358,505602.03
65423,579726.7
51929,294643.06
54049,331921.84
70397,437915.88
33820,415021.22
152616,950466.25
127860,378216.3
30345,310687.66
54667,322561.8
159674,418304.5
122508,475901.2
4461,311100.1
123929,475583.1
168906,465552.03
173067,449465.5
99661,605386.6
126528,392530.4
160955,714098.1
122348,526584.5
142553,507486.94
83627,414626.34
45520,370135.03
49963,267317.38
84980,549766.3
94348,498136.47
127030,461922.8
65870,412336.06
63524,400623.2
91237,353526.66
42223,277821.12
21454,335673.16
93272,515808.97
90984,438550.06
150289,558093.4
160841,416232.7
27429,289342.75
31869,373855.22
104531,545132.06
59007,562671.75
26112,275959.5
70799,1126295.8
143056,343874.2
116586,403874.53
62957,640460.75
6844,363822.88
3549,193206.36
21051,387461.62
25985,314236.62
12964,354422.5
4979,860913.56
85341,448634.75
126071,635918.2
54414,285827.6
2244,354351.94
137913,437875.22
73005,437302.84
46809,425379.56
66838,373606.66
42488,332164.7
47670,333780.1
59361,353004.03
16670,365482.3
177883,557762.06
143106,371419.0
91657,348261.4
117419,475331.53
127497,398437.3
65218,414182.06
136183,704802.6
107739,387976.22
178316,788244.3
106672,391185.44
165109,397062.34
163908,604412.7
3803,256775.6
88226,530872.2
78629,475816.56
56567,352755.16
96101,400692.72
134401,474910.78
103112,435451.3
143304,1007373.5
11650,290756.3
156337,455666.0
45561,328026.5
185487,655320.6
107657,376258.72
150941,365510.94
119104,514327.97
4996,242586.6
78804,403749.62
178103,620481.3
77950,472465.25
54529,354635.97
114995,308298.34
61184,555474.06
64728,416676.75
47286,367045.84
153214,481625.75
18577,321402.5
22248,292881.84
97077,415237.47
120250,383128.94
4385,316370.62
167043,514826.78
41415,386109.97
68771,447745.34
131281,496195.53
72273,340674.34
150853,724144.25
45843,400636.44
79867,355978.28
92735,475007.62
100081,467277.7
138670,422036.25
135039,510393.1
3809,356430.84
104504,388493.62
24475,365996.56
111532,407473.25
131342,460250.2
82226,337482.75
121698,336334.56
37190,263508.9
161251,449993.16
118638,386222.47
33342,288087.28
76775,340415.25
31922,293046.4
138240,467355.62
96954,436080.44
45417,302137.6
10304,395977.0
58144,482787.75
161750,422055.97
163025,698905.44
156658,699594.5
47867,293257.44
117601,403397.5
88659,416018.53
43779,422178.62
106017,777743.1
41140,325294.72
91371,367464.38
125917,707921.75
149962,391365.22
143964,428349.25
74626,423780.47
150406,493936.72
112146,648975.25
89594,351016.8
76414,309759.44
53424,298705.6
165010,571921.94
51013,343629.5
125519,465772.9
143881,463275.16
13098,385669.12
8941,387936.06
109327,419560.3
61811,887553.0
125350,494103.9
153700,523194.28
106367,408985.44
85915,623000.1
104152,533730.25
46891,212112.67
11633,391005.53
11689,283141.25
9564,371817.3
179532,576989.9
15119,295970.1
73020,431036.8
135978,397591.75
42050,454699.7
13750,311584.38
116422,469553.12
136570,435331.78
159522,628373.3
154998,401117.22
114853,354164.9
42605,317339.88
40526,307400.47
121328,392868.47
12526,298345.7
56751,552346.8
61775,843853.44
44531,363944.44
5753,272405.8
84213,674444.9
111826,378218.34
177083,720096.25
103514,389250.78
74844,400166.8
58728,375706.75
13712,452029.78
103291,358527.62
84353,361423.72
115073,397547.84
47256,383022.28
163349,787294.5
18222,354599.16
130233,442611.2
130907,377490.62
116548,297368.78
51308,306585.84
45236,368574.84
48984,324377.0
74060,785089.6
34392,321770.6
80607,414365.16
131745,808311.8
123440,397970.22
151624,838627.7
120069,374321.84
159257,525918.9
156296,496659.97
47881,370941.1
174248,741656.8
109498,342432.06
177357,674119.94
35626,303391.4
55427,392157.9
135996,349653.44
51947,250239.4
49115,360190.22
141883,559565.1
57453,385160.78
174125,754731.44
30649,290693.1
86023,572421.06
140197,666691.44
89689,541285.94
182871,562191.9
42053,519440.03
85123,471300.0
156217,468915.2
91738,458141.44
61650,777233.3
134659,507945.84
66858,306360.53
128402,341228.72
175668,687168.5
12279,268482.7
78168,498796.6
11108,243994.1
124316,447805.25
130946,470140.94
182789,566884.7
159756,555836.7
94285,521572.38
61444,1007643.6
165658,772873.8
48462,454725.7
144457,423923.88
149455,451409.25
72984,393174.72
143777,434229.66
118707,392966.28
72468,539121.6
168194,540702.3
96365,446806.38
14238,332031.53
168436,407492.84
159189,469389.97
27894,278391.28
179055,734637.06
182324,573382.06
95122,401654.9
127803,453613.84
48971,298913.62
142517,547590.56
114250,483729.97
19377,302344.2
158230,495464.9
6011,272314.84
118060,409803.72
144603,505949.38
21348,351396.78
86592,468536.34
124023,536713.25
179314,578115.1
136239,386243.8
57227,518571.62
157181,557142.3
153575,477332.7
19545,295527.3
94076,363511.75
110344,415306.44
89261,665467.8
109644,378348.88
76451,312405.34
6286,323507.34
120290,436700.72
49001,278031.38
13820,389495.84
183794,541801.7
10099,327162.25
88928,376999.1
64243,425422.22
26551,277859.56
160549,454537.3
181011,762402.0
33721,335766.88
148238,448633.44
133496,455371.47
146110,490723.22
142522,532407.9
181313,733887.6
88354,473819.72
179507,557309.3
146356,468564.03
182138,570346.6
7078,243487.58
26327,239051.0
43157,303739.94
160398,836001.3
109459,601759.9
49399,305202.1
35371,274605.9
62156,418224.34
16340,314079.25
14727,245460.19
88492,673724.8
180391,618843.5
112920,423811.06
174504,607540.3
2369,223618.19
17790,331402.03
67247,295977.84
90397,506860.84
91641,418534.84
80937,369368.6
124038,527143.56
24248,290755.38
124604,403690.4
77069,355258.66
37715,285562.34
159225,484892.12
95976,834337.44
78286,583718.8
114681,372722.62
136531,594928.56
122243,421237.28
54636,391776.22
130402,484729.5
35264,269138.22
117680,469010.5
171917,825438.06
88351,422585.28
140942,426636.28
134411,513382.25
17344,339248.03
148564,509806.53
73234,486547.75
117425,452488.2
56580,289014.8
104322,578559.5
21985,345099.28
57140,277230.9
148652,402992.12
147393,522371.22
142069,502925.16
59854,443479.88
116435,395238.66
131449,444788.97
161892,604672.3
64717,418994.62
131626,430914.06
1295,230134.42
164130,958223.75
52686,535750.06
27624,324900.84
86489,728902.25
170160,509702.1
142876,428198.3
104729,411565.03
53144,446905.03
33058,298417.53
23296,319526.06
156449,426517.28
63795,313602.47
93613,399147.1
91576,381774.28
90370,421329.94
157533,445392.16
11217,349299.62
53618,309933.12
36769,418376.78
170671,754940.2
107486,355475.88
51961,303061.5
37231,360530.1
120168,469427.0
11023,466301.94
85880,445644.8
39434,323074.16
2273,231472.1
18777,347431.9
7130,273359.5
111006,513162.9
165389,438077.0
48807,274604.22
111956,398518.44
7452,323433.84
126326,365297.3
71265,431813.7
94935,509089.03
7625,315883.56
38645,264183.9
91715,345009.22
133218,408000.1
43077,377304.47
90411,620201.0
120601,387432.4
86643,364116.53
171247,415090.66
58914,363241.0
94069,363876.62
76440,322043.38
45349,412658.34
82265,380608.44
177129,539597.3
78118,448743.72
167664,546189.2
10343,369853.12
111344,355294.94
151022,917144.25
109799,459434.88
67616,530673.25
100848,455180.38
96153,501556.94
40132,322168.4
150917,400842.22
182212,541147.0
132628,375519.94
176508,629116.3
159740,468032.28
37529,288445.56
76203,492040.88
159953,513176.34
143744,406867.8
182856,550696.25
65957,446535.1
177105,661011.25
124908,437719.2
135479,354817.47
170155,436787.97
176226,603954.94
183543,521593.94
49952,221512.9
65832,339494.44
79850,364722.06
154548,643463.8
145031,377360.84
35979,434920.34
108222,526162.44
29240,278868.03
86928,389179.53
43868,439593.8
48375,418598.12
32279,321749.72
167019,458907.7
108716,490527.2
181726,788791.4
82129,820955.4
101546,398026.38
30938,322624.53
176169,619958.75
183102,792326.4
104433,357941.94
149616,367790.22
27942,357763.28
74591,402168.03
180378,546001.44
43264,453299.3
83538,510130.62
90517,515191.47
160920,385485.75
24192,333805.7
35803,343805.28
126997,445601.9
39060,367101.25
69786,625746.3
172738,574080.56
185781,567367.94
40777,307357.0
5578,292227.34
134622,405102.7
18530,268069.62
11120,297304.03
97449,459127.56
151585,758707.4
100790,508710.8
65706,425670.06
119045,665469.25
153798,329616.2
18457,268255.84
103742,565376.6
145366,441254.72
35521,251655.58
124027,677370.4
64804,329757.75
184642,522864.47
132402,445514.1
1039,277716.06
172289,565504.44
100166,499949.25
5669,325874.5
127767,421679.5
175951,547667.3
68959,398796.06
1760,300910.3
61738,908901.8
23031,319305.2
88270,472962.94
166058,605043.56
59647,257105.66
129055,627917.94
70170,354648.5
85049,395593.78
159630,590763.7
92793,495453.44
14245,309769.4
132037,426238.38
179820,582836.8
26017,282948.8
38600,284484.9
168777,742068.6
16172,347777.0
33306,370594.22
54420,262761.94
144959,432891.22
156299,517072.88
120812,433054.9
141354,460296.62
177100,718864.9
10819,355814.9
44580,405833.75
99138,329590.78
3344,296749.34
2017,235672.3
57342,435648.88
179264,795635.0
15347,276519.7
84281,751509.6
105283,404245.72
37638,466737.53
65470,411660.84
2891,384398.3
68134,488983.4
126024,614937.8
115159,409391.4
67019,641017.56
54923,537960.75
94164,527140.06
44548,391104.2
148451,474074.72
136371,417832.2
10167,310623.56
124826,545023.4
152906,447541.9
136249,425431.97
167051,568061.2
54754,332255.94
92495,368314.8
38964,322909.1
150157,569228.94
23994,285150.84
168612,591200.56
70677,897228.06
66213,393440.47
149511,366296.16
175869,511831.34
13404,338973.88
27642,393047.38
172045,630878.1
114269,552012.3
20496,342762.1
75213,555253.44
30719,293057.6
73927,723248.5
155010,539583.4
170723,620565.8
17562,299460.6
82907,482297.2
105012,445643.56
36111,343439.2
65402,410165.94
157874,406952.62
92213,449108.88
39324,466971.66
185310,600693.94
168954,447289.6
172507,517358.6
152216,400091.12
28884,322273.56
66204,744717.6
18919,289928.5
68801,335658.88
156980,483404.62
162778,452685.28
124756,434769.66
154911,489676.97
40938,326250.62
37450,379253.56
7878,394830.7
93153,420355.2
49559,255881.16
10327,378124.53
30944,320327.34
82196,313880.22
135543,653592.7
81738,393697.62
112771,425327.28
146036,810872.94
36266,318854.3
103479,435863.8
38607,284537.9
5976,313156.5
143659,511508.03
164824,576175.9
163175,462873.7
131996,416245.06
99311,310351.75
104086,432422.25
92875,377448.78
96506,431063.94
106226,456968.22
122431,524210.06
101622,421163.72
15476,293952.25
91813,299693.7
29857,390697.16
21264,330597.53
37996,500647.1
121426,503706.47
7951,278700.0
53163,486242.84
66272,631177.06
89711,401990.2
70618,821047.5
18127,324158.0
56623,302030.1
114786,449411.22
51258,283303.1
80833,427468.47
145646,637725.94
16528,282910.62
59288,654801.25
156894,499628.28
75855,494312.66
146034,795088.4
87536,651135.25
41235,304205.1
159297,571101.9
172172,494068.9
100399,809463.6
4019,311872.78
100450,728317.5
82489,392395.88
124793,460370.28
44302,281126.84
144387,427209.5
99170,386076.75
184739,560680.94
117077,557753.2
99974,854318.0
58810,360398.22
113944,386667.47
32852,282919.8
12113,280725.25
72541,468344.2
20950,505894.4
8774,275894.97
102477,474745.34
7658,333790.1
87209,375229.47
66944,407458.78
36584,394750.0
78507,756103.2
77271,417833.3
185662,615668.9
61320,414979.16
136859,376466.06
47534,440274.34
42681,207193.97
185058,670373.9
119930,689479.44
134660,507361.88
100055,531784.1
180404,638365.75
147235,612265.3
183777,598787.1
95534,435602.34
112398,417588.62
28626,354237.47
185020,600519.7
52970,265274.84
22920,290932.4
166016,481638.78
8874,323855.1
123565,402176.56
97354,431987.9
130814,447266.75
142936,434047.25
179047,615962.8
786,250281.97
6404,320685.7
92888,720298.94
81550,419856.88
145157,985586.5
172971,422341.25
139648,420329.78
120602,372285.5
139171,332679.0
90018,379641.84
133173,555211.1
25994,276059.56
68557,464261.56
126648,535830.25
181307,701378.94
144427,396557.22
128802,438386.34
380,180218.72
39394,327390.66
156354,538469.3
60920,277689.16
161242,527992.9
26538,326898.44
112872,549415.5
144565,542577.3
168230,713098.7
82130,887838.4
174287,816262.6
169829,487845.6
4451,229374.0
126626,551592.1
82714,370963.7
166778,572973.25
185390,749311.6
34535,462485.25
181149,687593.3
121980,427925.7
76243,358292.5
64569,589902.8
130446,343093.88
134005,407167.88
105254,447186.1
105022,577998.8
185256,798292.25
147099,491681.06
39982,278546.4
119540,616314.2
178197,920396.6
67622,585730.1
86491,702282.7
13835,271121.28
40309,393263.47
80994,354493.5
115621,476415.84
150346,396757.3
44328,272803.12
153332,562734.94
23471,344531.1
85491,735773.7
71734,487361.72
77129,359189.25
148805,504381.7
105273,520416.16
59996,377202.4
74245,363530.38
108958,496555.94
5967,389938.9
69415,767167.9
138651,469739.5
29943,286392.06
149237,386867.7
71242,354496.88
78610,409451.12
24775,312120.62
67241,468407.1
53712,277771.8
177693,591425.25
97562,339426.38
64922,715235.56
52209,268883.4
161762,483997.66
49320,605694.0
172009,440304.4
41373,297780.47
98198,400544.06
112553,422700.97
127947,585002.56
115626,538253.56
109039,526168.8
679,247515.08
153227,461658.94
109887,373293.34
8655,262474.8
58996,497811.75
44861,276146.2
159451,628469.1
143878,452214.34
25879,304342.1
22370,348779.34
48538,348267.38
135383,573633.8
43547,507294.84
99762,436282.2
167476,572257.2
69677,426678.9
77283,372940.03
60879,398469.22
145716,484539.7
102818,570847.8
3464,410747.88
140980,480397.38
82288,457583.53
44289,212552.89
6159,382881.06
174669,567423.6
153879,504769.7
102404,503431.53
45804,288980.9
147861,533048.56
142742,454066.7
182653,671845.4
11166,331752.4
116796,385428.0
180643,573004.0
30102,288719.88
79086,487432.28
68000,602391.56
123191,388694.06
166665,537565.4
114453,337344.06
178124,607657.44
37678,282543.2
119845,439548.03
36849,282505.03
150627,430744.44
68850,317531.5
76133,470248.2
58202,355088.5
36474,320464.16
180318,581509.5
179182,880621.75
88975,435643.12
71874,390782.88
86635,364309.03
39319,424955.78
3981,317824.4
103592,463388.5
25096,330661.1
50792,281432.12
156267,425003.3
162994,556951.9
154077,442213.34
144485,415789.8
36697,320989.56
68871,374155.16
76977,385728.06
122300,446402.4
157453,556996.06
53718,261729.4
100057,534560.75
12522,298345.7
47991,319197.8
34607,332949.72
185711,833316.7
83136,429345.97
133559,394903.75
55707,440945.6
137189,370752.25
68206,405174.97
32113,305188.5
6323,305077.16
10996,394924.25
110317,432588.1
48825,257258.64
156351,500413.34
183433,559062.7
10027,428953.56
50584,363504.56
10274,355246.2
39275,432136.03
29828,390172.5
73671,504137.7
89917,441640.88
161578,586369.7
10506,345339.4
148838,473504.12
96332,466397.44
154523,552524.1
6240,374908.44
168769,605634.8
144050,738221.06
103092,443430.38
159616,425884.3
183174,553515.3
27586,288926.47
119200,371236.6
148210,378329.78
140911,390994.53
109088,391048.4
50991,354409.34
158123,555385.3
38075,832712.1
106521,375667.8
17836,314988.88
146508,433891.88
162831,805457.5
165433,408317.8
185521,731317.3
25891,272723.97
107841,584500.56
23186,296639.25
134567,438671.88
53050,213126.94
111896,325474.3
159080,573727.7
177671,556681.2
139781,452562.2
35393,358216.28
5109,227151.89
136517,425087.28
3548,183868.48
54550,353831.22
172377,864576.75
110543,417814.88
166201,435780.03
73305,420691.62
141297,697358.8
3405,388149.6
170274,566513.3
13800,306109.3
169165,633090.56
65517,636441.1
121389,422591.25
127678,481471.47
154559,509698.72
26402,218829.89
12866,357621.4
54891,293917.97
99468,367470.53
46190,451637.84
123937,468895.9
93757,557938.2
86446,675570.75
176445,663638.56
148166,410072.28
161888,674050.75
114729,450605.62
117794,743231.2
85180,424058.28
168268,538473.44
71606,430358.53
41447,370752.62
110225,348998.1
37685,353962.38
90001,460788.72
30142,334596.75
156820,447647.38
55645,440858.3
16038,369172.8
181961,556710.4
104030,433224.3
52291,356878.94
170120,429548.25
139290,330222.06
102682,459721.9
3932,256344.92
18925,285093.75
16002,293650.8
125739,438062.8
15340,283954.9
36074,358319.4
163327,445457.25
173159,605243.9
67095,658440.44
113015,454895.7
117227,300075.6
50095,364386.0
2279,326179.38
24050,273976.8
167972,457406.6
8701,273123.38
114548,348553.88
35132,316176.66
93181,437929.47
110196,389818.12
70703,998582.5
51764,328012.25
174798,752756.56
135276,415024.78
70642,860130.2
109895,418362.16
168145,542530.7
23834,289952.5
165841,454051.0
177848,562569.7
76192,479319.8
48788,264235.78
183043,661073.4
74811,390641.5
103920,549578.0
176527,798281.56
94038,436313.34
177020,695831.75
150426,441558.72
116514,429336.3
78230,522110.66
5142,208707.83
75536,442973.62
13910,370672.9
123264,443185.5
30629,326173.25
165519,431386.34
33641,342537.88
48578,402354.72
160183,455087.9
8497,327753.66
148246,554026.56
407,221061.48
12338,286370.53
184052,821278.56
40106,377256.34
122225,319193.75
162927,434123.28
45870,253611.7
180610,494985.9
31611,403945.88
84703,394811.6
16650,319755.75
122992,443744.06
4416,358784.94
135981,365375.8
85586,410601.78
133749,446290.78
52271,321169.4
145263,328744.1
56695,347171.0
151505,363698.03
173821,472777.7
85070,319978.6
2529,210517.6
15972,451528.16
4405,271251.38
115252,439154.28
38344,285413.72
61374,429079.38
40884,328288.94
129564,559745.44
184500,728516.3
31911,357422.12
114384,499199.47
175174,662833.6
94948,407535.56
130605,455828.97
146479,520234.6
4772,324284.6
52010,378594.97
151987,366181.44
84116,512477.88
50807,272490.97
116197,408249.72
119063,458312.7
6115,391850.34
153490,615723.56
185170,640294.75
17855,472876.28
111619,477151.44
144007,437255.88
165272,514814.44
12593,294229.56
179429,568980.5
63871,314907.06
122611,624930.44
130512,371487.3
182992,616102.3
160987,505229.1
145469,404612.7
78435,538912.5
146383,519624.22
37006,303721.7
15320,316412.12
159336,471649.9
82824,361180.44
88962,436595.0
140956,443178.6
110830,529609.7
31039,407828.97
174425,552429.56
11904,280943.72
153755,457091.78
83672,451841.7
170338,523258.53
159441,539803.06
38559,219514.47
153425,399504.06
45356,319095.06
124079,854063.2
46892,212112.67
155099,494174.53
863,277193.56
24590,245560.78
120823,505273.84
42763,226718.11
17197,291993.03
104852,345988.22
14870,344772.25
3943,335715.72
60576,264803.88
24605,311279.06
68087,464616.75
119774,420890.7
21079,317065.22
70830,411367.4
176892,533324.8
92562,418234.84
63868,314907.06
120898,576159.56
66882,355718.6
106701,446725.84
128025,894193.25
183631,529937.2
74246,347302.16
58578,651706.56
160351,433524.1
73765,511219.72
107417,432713.7
146884,467289.1
87593,383981.47
155232,361203.34
33752,345972.72
102706,460398.22
123167,357564.84
41574,289997.1
128815,500412.84
129883,391679.12
177719,679872.2
73007,471313.5
34220,359241.44
150294,642506.5
65163,336463.06
45760,263742.8
65057,411811.78
139277,441842.72
36985,315268.6
151823,440198.62
153488,472704.2
45592,291968.53
55449,847382.7
95244,391139.12
121453,365064.72
178356,561252.75
72789,553154.4
35044,339372.28
147493,396289.94
20808,312405.16
175158,607796.5
15144,283168.4
28266,499468.47
17691,283220.34
84155,641575.25
49520,299964.16
156485,643282.56
93823,689149.6
167254,790875.7
124629,622009.94
123250,317174.22
74437,390562.22
147491,392632.28
152462,342641.06
41625,342863.38
4897,221610.61
139124,747296.0
16974,309772.5
153009,363387.53
38371,244179.7
167843,863817.25
37391,770090.2
174353,638334.56
15981,268873.53
100440,652652.25
161460,552495.0
113209,387985.16
47236,313654.47
141312,690548.9
109907,388996.25
88128,497856.06
77956,400809.7
137757,355695.3
105149,455719.53
102460,417658.28
109147,581372.06
94632,849592.56
13123,420043.9
52557,313652.72
100134,515177.9
157600,648412.44
150242,425749.6
143301,880106.4
125900,710691.6
1437,300707.53
75429,545111.6
122093,308144.88
1723,461812.16
51451,249387.75
165000,541008.56
61143,342825.22
35323,334204.4
70374,375300.3
35883,302011.25
18416,391278.66
68100,365645.7
4040,356430.84
41007,282618.94
136415,462207.44
24094,290996.38
16246,284072.4
22864,426793.97
122453,376170.0
172094,647979.0
165139,601359.94
143728,461118.94
11127,303931.34
116828,576819.5
166631,605210.9
79857,446111.3
105359,429543.53
83907,443796.84
164004,659794.94
105701,563177.06
56890,658846.9
137263,475611.1
84978,576936.06
180701,704011.44
87509,669119.7
38563,216515.23
90844,432807.66
136149,497738.5
86816,385439.34
89454,340955.5
156349,364706.6
55970,338070.88
102091,420501.72
118798,350765.53
182798,524338.4
162911,425365.97
136773,509202.78
10212,311914.03
70372,359809.16
102721,569003.4
30287,290152.03
121199,422595.9
49048,304494.0
112095,549385.5
150212,425991.25
120247,421772.97
120803,390654.2
90784,445334.66
130597,476827.9
40981,339028.3
13482,426017.97
56466,310995.56
91514,362789.88
65750,678712.0
185723,676986.9
13570,608238.2
106024,623810.9
37033,425192.03
26180,357042.2
114799,426279.7
118371,420171.94
165463,447599.88
137571,574703.8
82354,433924.12
59508,576075.6
2281,322355.47
79720,854603.8
60417,394877.9
55422,374444.66
73988,751524.5
77895,477265.2
61754,763763.0
48416,304623.5
165964,448668.03
89352,371790.22
120891,397416.03
113457,596400.75
154656,398976.6
389,272170.97
183408,553447.1
27939,350400.75
41084,329563.62
138245,508649.5
65646,479357.47
25187,329495.06
143247,765875.1
127906,599692.06
61113,416422.25
184336,818312.4
53201,491100.47
185431,716844.94
118674,391092.5
70067,730116.56
151665,448109.75
105139,435897.06
185518,753182.44
149729,568340.6
80983,448489.8
20763,292223.2
152667,427451.03
83923,413187.28
39790,270126.47
121731,611366.25
15319,288140.88
97378,492303.72
70702,948269.3
4238,517693.16
11914,337320.84
51079,326518.53
126760,337801.16
88818,478456.56
119472,500223.12
102020,364532.34
103617,525362.8
154371,474006.9
5952,276206.8
42723,276012.4
132199,396169.06
150195,462027.3
10731,258232.27
183187,760544.9
